27.75,-22.0,0.0,0.0,0.0,0.0,1.0
28.6,-17.6,0.0,0.0,0.0,0.0,1.0
11.0,-8.5,0.0,0.0,0.0,0.0,1.0
13.5,-7.5,0.0,0.0,0.0,0.0,1.0
6.5,-16.5,0.0,0.0,0.0,0.0,1.0
16.5,-17.5,0.0,0.0,0.0,0.0,1.0
22.0,-7.0,0.0,0.0,0.0,0.0,1.0
28.0,-7.0,0.0,0.0,0.0,0.0,1.0
30.0,-7.0,0.0,0.0,0.0,0.0,1.0
36.0,-7.0,0.0,0.0,0.0,0.0,1.0
23.0,-17.5,0.0,0.0,0.0,0.0,1.0
34.0,-18.5,0.0,0.0,0.0,0.0,1.0
42.5,-17.5,0.0,0.0,0.0,0.0,1.0
